Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
TypeVariable,"com.google.gson.FieldAttributes.getAnnotation.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.FieldAttributes.getAnnotations()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributes.getDeclaredClass()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,0,,,,3,,,1,1,16,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5.33,1,1,1,1
Public Method,"com.google.gson.FieldAttributes.getDeclaredType()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,0,,,,3,,,1,1,16,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,5.33,1,1,1,1
Public Method,"com.google.gson.FieldAttributes.getDeclaringClass()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,3,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributes.getName()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,3,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributes.hasModifier(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,0,,,,3,,,1,1,10,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Method,"com.google.gson.FieldAttributes.isSynthetic()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,3,,,1,1,5,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Class,"com.google.gson.FieldAttributesTest",1,1,1,1,4,0,4,0,1,3,3,0,,0,0,,,,7,1,,,,7,7,0,0,1,6,,57,,,,9,,,,42,,,15,19,6,,,,,,,19,29,12,,,17,,,,,,,,2,2,2,1,,2,1,,14,14,0.14,8,8,8,7
Private Static Class,"com.google.gson.FieldAttributesTest.Foo",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,1,,,,0,0,0,0,0,0,,4,,,,0,,,,4,,,3,0,0,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Protected Method,"com.google.gson.FieldAttributesTest.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributesTest.testDeclaredTypeAndClass()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,3,0,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.FieldAttributesTest.testDeclaredTypeAndClass.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.FieldAttributesTest.testDeclaringClass()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributesTest.testIsSynthetic()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributesTest.testModifiers()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,,,,1,,,,9,,,1,7,0,,,,3,1,0,7,8,1,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributesTest.testName()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.FieldAttributesTest.testNullField()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,1,4,0,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Enum Type,"com.google.gson.FieldNamingPolicy",2,2,2,1,8,0,6,2,2,0,0,6,,2,0,,,,2,6,,,,4,4,2,0,0,2,,157,,,,11,,,,57,,,27,23,91,,,,,,,24,35,16,,,19,,,,,,,,4,4,5,3,,1,2,,,,1.60,9,9,11,6
Anonymous Class,"com.google.gson.FieldNamingPolicy.(Anon_1)",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,1,5,0,0,0,1,,4,,,,0,,,,4,,,2,1,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.FieldNamingPolicy.(Anon_1).translateName(Field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.FieldNamingPolicy.(Anon_2)",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,1,5,0,0,0,1,,4,,,,0,,,,4,,,2,1,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.FieldNamingPolicy.(Anon_2).translateName(Field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.FieldNamingPolicy.(Anon_3)",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,1,5,0,0,0,1,,4,,,,0,,,,4,,,2,1,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.FieldNamingPolicy.(Anon_3).translateName(Field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.FieldNamingPolicy.(Anon_4)",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,1,5,0,0,0,1,,4,,,,0,,,,4,,,2,1,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.FieldNamingPolicy.(Anon_4).translateName(Field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.FieldNamingPolicy.(Anon_5)",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,1,5,0,0,0,1,,4,,,,0,,,,4,,,2,1,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.FieldNamingPolicy.(Anon_5).translateName(Field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.FieldNamingPolicy.(Anon_6)",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,1,5,0,0,0,1,,4,,,,0,,,,4,,,2,1,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.FieldNamingPolicy.(Anon_6).translateName(Field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Method,"com.google.gson.FieldNamingPolicy.separateCamelCase(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,0,,,,11,,,3,7,4,,,,6,3,0,7,10,4,,,6,,,3,3,4,1,0,,,,,0,,2,0,,,0.36,3,3,4,1
Static Method,"com.google.gson.FieldNamingPolicy.upperCaseFirstLetter(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,3,,,,14,,,5,10,5,,,,7,6,1,10,12,5,,,7,,,4,4,5,3,2,,,,,2,,1,2,,,0.36,4,4,5,3
Public Method,"com.google.gson.FieldNamingPolicy.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.FieldNamingPolicy.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Interface,"com.google.gson.FieldNamingStrategy",0,0,0,0,0,0,0,0,0,0,0,3,,0,0,,,,1,0,,,,1,1,0,0,0,1,,11,,,,1,,,,3,,,2,0,7,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,2.33,0,0,0,0
Public Abstract Method,"com.google.gson.FieldNamingStrategy.translateName(Field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,1,,,1,0,7,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7.00,0,0,0,0
Public Class,"com.google.gson.GenericArrayTypeTest",1,1,1,1,5,0,5,0,1,2,2,0,,0,0,,,,3,1,,,,3,3,0,0,1,2,,30,,,,4,,,,20,,,9,10,6,,,,,,,11,15,8,,,7,,,,,,,,1,1,1,1,,2,0,,0,0,0.30,3,3,3,3
Protected Method,"com.google.gson.GenericArrayTypeTest.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.GenericArrayTypeTest.testNotEquals()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,2,3,0,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.GenericArrayTypeTest.testNotEquals.(Anon_3)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.GenericArrayTypeTest.testOurTypeFunctionality()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,1,,,,7,,,3,5,0,,,,4,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.GenericArrayTypeTest.testOurTypeFunctionality.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Anonymous Class,"com.google.gson.GenericArrayTypeTest.testOurTypeFunctionality.(Anon_2)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Class,"com.google.gson.Gson",2,2,2,1,22,0,12,9,1,34,34,0,,5,9,,,,32,21,,,,37,37,2,6,0,29,,980,,,,61,,,,518,,,135,346,401,,,,,,,279,376,134,,,242,,,,,,,,8,8,8,6,,1,3,,94,86,0.77,74,74,76,49
Static Generic Class,"com.google.gson.Gson.FutureTypeAdapter",2,2,2,1,6,0,6,0,1,2,2,0,,0,0,,,,3,1,,,,3,12,0,0,0,3,,24,,,,3,,,,21,,,5,9,0,,,,,,,7,14,5,,,9,,,,,,,,2,2,2,1,,2,1,,0,0,0.00,6,6,6,3
TypeVariable,"com.google.gson.Gson.FutureTypeAdapter.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.Gson.FutureTypeAdapter.read(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,1,3,0,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.Gson.FutureTypeAdapter.setDelegate(TypeAdapter<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,1,3,0,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.Gson.FutureTypeAdapter.write(JsonWriter,T)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,1,3,0,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Constructor,"com.google.gson.Gson.Gson()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,43,,,,0,,,,9,,,1,7,34,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3.78,1,1,1,1
Constructor,"com.google.gson.Gson.Gson(Excluder,FieldNamingStrategy,Map<Type,InstanceCreator>,boolean,boolean,boolean,boolean,boolean,boolean,boolean,LongSerializationPolicy,String,int,int,List<TypeAdapterFactory>,List<TypeAdapterFactory>,List<TypeAdapterFactory>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,87,,,,7,,,,75,,,10,66,5,,,,35,1,0,63,64,3,,,61,,,1,1,1,1,0,,,,,0,,0,0,,,0.07,1,1,1,1
Private Static Method,"com.google.gson.Gson.assertFullConsumption(Object,JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,,,,0,,,,11,,,1,7,0,,,,2,4,1,3,6,1,,,5,,,4,4,5,1,3,,,,,0,,2,0,,,0.00,4,4,5,1
Private Static Method,"com.google.gson.Gson.atomicLongAdapter(TypeAdapter<Number>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,0,,,,11,,,2,7,0,,,,2,1,0,4,7,4,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.Gson.atomicLongAdapter.(Anon_4)",1,1,1,1,3,0,3,0,1,3,3,0,,0,0,,,,2,0,,,,2,11,0,0,0,2,,8,,,,0,,,,8,,,1,6,0,,,,,,,3,5,3,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,2,2,2,2
Public Method,"com.google.gson.Gson.atomicLongAdapter.(Anon_4).read(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,3,0,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.Gson.atomicLongAdapter.(Anon_4).write(JsonWriter,AtomicLong)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,0,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"com.google.gson.Gson.atomicLongArrayAdapter(TypeAdapter<Number>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,,,,0,,,,26,,,5,19,0,,,,2,1,0,17,23,9,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.Gson.atomicLongArrayAdapter.(Anon_5)",2,2,2,1,11,0,11,0,1,3,3,0,,0,0,,,,2,0,,,,2,11,0,0,0,2,,23,,,,0,,,,23,,,4,18,0,,,,,,,16,21,8,,,13,,,,,,,,3,3,3,1,,2,1,,0,0,0.00,5,5,5,2
Public Method,"com.google.gson.Gson.atomicLongArrayAdapter.(Anon_5).read(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,0,,,,15,,,4,12,0,,,,10,4,1,11,14,6,,,8,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"com.google.gson.Gson.atomicLongArrayAdapter.(Anon_5).write(JsonWriter,AtomicLongArray)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,0,5,0,,,,5,2,0,5,7,2,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Static Method,"com.google.gson.Gson.checkValidFloatingPoint(double)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,1,4,0,,,,2,2,0,1,3,1,,,2,,,2,2,3,1,0,,,,,0,,1,0,,,0.00,2,2,3,1
Private Method,"com.google.gson.Gson.doubleAdapter(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,,,,0,,,,23,,,2,16,0,,,,1,2,0,10,16,4,,,12,,,2,2,2,1,1,,,,,0,,0,0,,,0.00,2,2,2,1
Anonymous Class,"com.google.gson.Gson.doubleAdapter.(Anon_1)",2,2,2,1,8,0,8,0,1,4,4,0,,0,0,,,,2,0,,,,2,11,0,0,0,2,,17,,,,0,,,,17,,,1,13,0,,,,,,,8,12,3,,,9,,,,,,,,2,2,2,1,,2,1,,0,0,0.00,4,4,4,2
Public Method,"com.google.gson.Gson.doubleAdapter.(Anon_1).read(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,7,,,0,5,0,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.Gson.doubleAdapter.(Anon_1).write(JsonWriter,Number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,9,,,1,7,0,,,,4,2,0,5,7,2,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.Gson.excluder()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.Gson.fieldNamingStrategy()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.gson.Gson.floatAdapter(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,,,,0,,,,23,,,2,16,0,,,,1,2,0,10,16,4,,,12,,,2,2,2,1,1,,,,,0,,0,0,,,0.00,2,2,2,1
Anonymous Class,"com.google.gson.Gson.floatAdapter.(Anon_2)",2,2,2,1,8,0,8,0,1,4,4,0,,0,0,,,,2,0,,,,2,11,0,0,0,2,,17,,,,0,,,,17,,,1,13,0,,,,,,,8,12,3,,,9,,,,,,,,2,2,2,1,,2,1,,0,0,0.00,4,4,4,2
Public Method,"com.google.gson.Gson.floatAdapter.(Anon_2).read(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,7,,,0,5,0,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.Gson.floatAdapter.(Anon_2).write(JsonWriter,Number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,9,,,1,7,0,,,,4,2,0,5,7,2,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Generic Method,"com.google.gson.Gson.fromJson(JsonElement,Class<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,,,,0,,,,4,,,2,2,17,,,,4,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4.25,1,1,1,1
Public Generic Method,"com.google.gson.Gson.fromJson(JsonElement,Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,,,,0,,,,6,,,1,3,19,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,3.17,2,2,2,1
Public Generic Method,"com.google.gson.Gson.fromJson(JsonReader,Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,41,,,,0,,,,28,,,7,24,13,,,,9,6,1,17,20,7,,,13,,,6,6,6,6,20,,,,,14,,2,14,,,0.46,6,6,6,6
Public Generic Method,"com.google.gson.Gson.fromJson(Reader,Class<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,,,,0,,,,6,,,3,4,18,,,,6,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Generic Method,"com.google.gson.Gson.fromJson(Reader,Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,0,,,,6,,,3,4,19,,,,4,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,3.17,1,1,1,1
Public Generic Method,"com.google.gson.Gson.fromJson(String,Class<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,,,0,,,,4,,,2,2,18,,,,4,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4.50,1,1,1,1
Public Generic Method,"com.google.gson.Gson.fromJson(String,Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,27,,,,0,,,,8,,,3,5,19,,,,2,2,0,4,6,3,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,2.38,2,2,2,1
TypeVariable,"com.google.gson.Gson.fromJson.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"com.google.gson.Gson.fromJson.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"com.google.gson.Gson.fromJson.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"com.google.gson.Gson.fromJson.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"com.google.gson.Gson.fromJson.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"com.google.gson.Gson.fromJson.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"com.google.gson.Gson.fromJson.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Generic Method,"com.google.gson.Gson.getAdapter(Class<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Generic Method,"com.google.gson.Gson.getAdapter(TypeToken<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,47,,,,5,,,,35,,,7,26,7,,,,8,13,1,18,27,8,,,19,,,8,8,8,5,7,,,,,6,,3,5,,,0.20,8,8,8,5
